id,likes,shares,comments,views
100011616702698_2087300858333784,0,0,0,0
100011616702698_2084919621905241,8,1,4,0
100020591781774_1425976054765440,5,0,10,0
100003042766880_7669914936453189,0,0,0,0
100002603749605_7726339257462789,16,0,6,0
100004106712516_3411661675647356,14,0,0,0
883943712366943_1731063990988240,0,0,0,0
3660380347316565_8113666108654611,0,0,0,0
1119191335345695_1593489567915867,2,0,0,0
763903120630193_2245454315808392,3,0,1,0
570663633114929_2668736346640970,0,0,0,0
746393340550740_997694172087321,0,0,0,0
674973001062087_927914715767913,1,0,0,0
824090269051456_1037373147723166,0,0,0,0
8155460524467805_26876591921928049,0,0,0,0
219749553285959_943795824214658,0,0,0,0
270232918662218_536386415380199,0,0,0,0
5613710048725096_8111738848922191,3,0,1,0
809199199745916_1406645286667968,0,0,0,0
286531047160008_506026821877095,0,0,0,0
5948506315205298_8165533983502509,0,0,0,0
678219674342715_743488017815880,2,0,1,0
3009396762695717_3337489479886442,0,0,0,0
872737374568268_1037393618102642,1,0,0,0
2314832922176508_3782785445381241,0,0,0,0
1858124761335989_1906313903183741,0,0,0,0
851317431930636_2114225722306461,0,0,0,0
546771402567694_1589322948312529,1,0,2,0
436794971669282_862145142467594,0,0,0,0
398062504922925_1206869404042227,0,0,0,0
679838285560495_2649162895294681,11,0,1,0
1912739259095738_2191705794532415,6,0,0,0
61562745615667_122104885496424853,0,0,0,0
100081560607133_482061521189197,0,0,0,0
679838285560495_2651143125096658,29,2,0,0
100000168159886_8826461367369381,48,0,17,0
2037830259694385_3469543029856427,0,0,0,0
100007822756031_3788180568119331,22,0,1,0
1480736115349715_7930050263751569,0,0,0,0
457459190124669_507772121760042,0,0,0,0
890010762477064_1024484482363024,1,0,6,0
100032312057685_1157626575324400,7,2,94,0
100003488371970_7578379462288258,13,0,0,0
702732301035494_1170921994216520,14,0,5,0
100004942170953_2620918178082896,7,0,8,0
100001082351198_8031188176927181,43,0,6,0
100003123399781_7806358456144857,14,0,4,0
100000100149834_8695298237150095,7,0,2,0
100001154490821_7686612808053793,109,0,13,0
100005830383836_2576673585870296,62,1,9,0
100002963357568_7572696036172433,3,0,5,0
100005555385078_2484012951793860,41,0,10,0
100003035655324_7519907941453653,46,0,43,0
100032312057685_1158253498595041,6,2,39,0
100005752367286_2626662140868839,45,0,8,0
100005635245099_2501349716729512,0,0,0,0
100003537534371_7644195685708273,21,1,3,0
100007332034048_3693623087558723,15,0,15,0
100001874611790_26125376163774848,9,0,2,0
492233207999169_1593840044505141,2,0,3,0
100007693087422_3750480618551671,5,3,2,0
100006551112163_3991322857762712,0,0,0,0
100001228594103_8353373888046815,9,0,0,0
100044473696863_1038299034329210,0,0,0,0
932836044393827_1212545973089498,2,0,14,0
544407422790991_1575882262976830,0,0,0,0
582871640030411_1043550653962505,1,0,5,0
100023058916539_1654238805354734,9,2,0,0
100000337473833_8198113083543193,16,0,0,0
100027146093077_1512416529673202,3,0,0,0
100000189807144_8759588460724060,8,12,2,0
61562778554693_122106102332425951,0,0,0,0
61562790765413_122106369854426358,0,0,0,0
100009025300430_3598588813785260,0,0,0,0
100063524902538_1027708276023326,37,0,19,0
2380101548901131_3940399599537977,2,0,2,0
2380101548901131_3940399152871355,0,0,0,0
724703344268928_26195454333433812,1,0,10,0
262607547877053_1739464546858005,2,0,8,0
2097894073565292_8215369658484339,0,0,0,0
100006461854912_4731847493707266,1,0,0,0
100003208068672_7887052204744970,2,0,0,0
1024310671_10228202625703886,113,0,19,0
100002512517182_8000007313426273,0,0,0,0
100001307527080_8001580246562147,1,0,1,0
100001505745496_8012661478793964,1,0,0,0
100000721938226_8349174578449857,0,0,0,0
100004955883155_2890526377789197,0,2,0,0
679545376_10170045594705377,10,0,0,0
100005397810796_2453382728184964,0,2,0,0
100005005542270_2814103692099788,2,0,0,0
100000989773644_8147033108672934,12,1,1,0
100001473884354_8017353274990389,19,1,1,0
100005954147829_2511689819039465,6,0,0,0
100000916296849_26546330974980752,17,0,0,0
100007693087422_3748449478754785,4,1,0,0
100003481261714_7604133086379325,0,0,0,0
100012003942303_1851578918585555,10,0,2,0
100008562914144_3446936205601776,0,0,0,0
1066033450_10226518210795957,28,0,2,0
100010426995344_2163197484037797,7,0,9,0
100083568585068_477831141679168,1,0,0,0
61562782663144_122104932464426088,0,0,0,0
827723920702977_3113712305437449,9,0,2,0
556460937_10159561625520938,77,0,7,0
100002206680442_7921660294584115,8,0,0,0
100029857746117_1209633670041880,0,0,0,0
100027146093077_1510501766531345,2,0,0,0
100055972490003_915717803637294,0,0,0,0
100042802761629_1392995872137158,0,0,0,0
1348582847_10235011188124500,186,2,45,0
582871640030411_1041039210880316,1,0,8,0
234699035124367_951184770142453,7,0,3,0
100067704667211_807255311541284,26,0,0,0
1729764963922670_3937364066496071,19,0,13,0
642565269503476_1899201850506472,3,0,4,0
270910256886376_1518741465436576,0,0,0,0
100029286250833_1268653467454183,55,0,8,0
100004281132603_2894552074030802,45,1,48,0
100027146093077_1509829109931944,2,0,0,0
61562420158345_122103619976414005,0,0,0,0
61561512748816_122112619178383758,0,0,0,0
61561857514569_122103797810395250,0,0,0,0
100014850690337_1881723732332632,11,0,1,0
1790728513_10221232846689313,45,0,4,0
523886533214348_813701350899530,51,9,23,0
100027146093077_1509193126662209,2,0,0,0
61562013425364_122105334038400447,0,0,0,0
100056328963869_917158060171818,2,0,1,0
1803096150_10220880995053655,6,0,0,0
1669120533352696_3782535068677888,2,0,7,0
100004671575087_2731286060370420,5,0,0,0
100015134435030_1962331820947947,16,1,2,0
100027146093077_1508600206721501,2,0,0,0
1133389414_10231096579094548,30,1,24,0
100076427565075_515342887689959,36,0,6,0
457459190124669_503662995504288,0,0,0,0
576464962716062_2211371692558706,52,3,5,0
100000191856152_8804338042915837,13,1,12,0
429616748114762_1178972776512485,5,0,14,0
100054018369551_967916911685579,12,0,21,0
576464962716062_2211133669249175,59,6,10,0
1441206085937591_7991278734263594,0,0,5,0
100002266233780_7893150144103782,0,0,0,0
100027146093077_1507934440121411,2,0,0,0
520351478_10159882674336479,192,0,103,0
100020470098281_1435591920466464,30,0,9,0
100027146093077_1507263063521882,3,0,0,0
100050180794626_1028839208798763,62,0,4,0
100006382171830_3971343033088397,26,0,5,0
100004447599165_2947940942030797,0,0,0,0
100003072195890_7609606139151717,5,1,0,0
100002874054000_7653099331462459,3,0,0,0
100090438854173_433530159671609,1,0,1,0
100000343405134_8173768489311183,0,0,0,0
100001021491373_8169677013076267,1,0,0,0
100000124192003_8940085039338880,0,0,0,0
100000152027362_8604476756233973,3,2,0,0
1610760014_10229763718389776,10,1,0,0
100028633801716_1333759827588465,0,0,0,0
100028633801716_1333759730921808,0,0,0,0
100006059499281_3699343406944273,0,0,0,0
100002533162903_7953496331411393,0,0,0,0
100093132286194_379615378486202,0,0,0,0
100015327036430_1897339730786910,1,0,0,0
100002199670535_7892235694193008,1,0,0,0
100008610272534_3386845174945792,0,0,0,0
100000210332192_8743407502342841,4,1,0,0
100002820475794_7890163754420895,0,0,0,0
100009722041622_2251878858479494,0,0,0,0
1040903701_10229262170952408,0,0,0,0
100002491944754_7952406398185679,5,2,0,0
100012760504484_1952952268473438,0,0,0,0
100037082165083_1191640178748710,1,0,0,0
100002214320115_7953544174729314,1,0,0,0
100008331011573_3743507389270258,0,1,0,0
688269752_10160854783579753,1,0,0,0
100002639187997_7942836019147625,0,0,0,0
100029179623927_1251672039148772,2,0,1,0
100002866807474_7467756353329851,1,0,0,0
100002560471775_7745165862245353,1,0,0,0
100000783820242_8005442439491804,7,0,0,0
100005738321445_2474372006097386,7,0,9,0
100004444085549_2787760258048750,7,0,0,0
100016202971140_1552195791997172,0,0,0,0
100001600419550_7943190125744256,13,0,8,0
100004173572238_2818939508255141,55,0,21,0
677778706_10161577868318707,12,0,1,0
1659335821_10222121909470948,5,0,0,0
1659335821_10222121751587001,9,0,8,0
603896949_10161566297426950,3,0,1,0
61560055808442_122117473196335193,0,0,0,0
100012178181081_2038147709934482,18,0,3,0
576464962716062_2209233429439199,60,6,7,0
100000222907695_8677562182261126,31,0,7,0
590578412_10162179484328413,1,0,0,0
590578412_10162179484278413,1,0,0,0
590578412_10162179484248413,1,0,0,0
590578412_10162179484433413,1,0,0,0
590578412_10162179484798413,1,0,0,0
590578412_10162179484143413,1,0,0,0
590578412_10162179484173413,1,0,0,0
61552526325025_122167400516084210,95,1,38,0
100003323622894_7843975069056536,20,0,5,0
100000809946953_7851316798238574,3,0,0,0
746604244013733_785963413411149,0,0,0,0
652320587_10159889365065588,114,0,32,0
100012632100996_1971023323328719,8,0,2,0
100025256452071_1655319888653210,10,0,1,0
100000158497615_8674438102571387,2,0,0,0
100003183230101_7813995222049841,10,0,0,0
100032312057685_1149963952757329,4,2,74,0
1817830715089402_2663311007208031,1,0,9,0
126745654051568_8056326477760073,0,0,0,0
394010978398168_1208550163610908,1,0,0,0
645037539776052_1551366775809786,0,0,0,0
100002437180638_7900092916748536,38,0,5,0
1407529429_10233242301425403,5,0,0,0
100009525858313_3858594397801384,3,0,1,0
100030401302738_1193203595036339,7,0,0,0
100009525858313_3858371371157020,5,0,2,0
100000190322330_8792493944100196,14,0,0,0
100005338717799_2572794056241860,11,0,3,0
100005338717799_2572793862908546,11,0,3,0
100014048444682_1859323171212613,37,0,4,0
1804244457_10220239371413503,23,0,0,0
100001821773813_26160204380290264,1,0,1,0
100000204320659_8669016296448428,22,0,3,0
640506704_10160101108631705,19,0,3,0
100001319165280_7729185250468704,2,0,7,0
100000249284099_8276888512329376,90,0,14,0
100003846812715_2844851468986386,61,0,10,0
100005958241582_2322032991338620,0,0,0,0
824097632921268_855422016455496,18,14,2,0
1580475431_10229001387610973,34,0,9,0
100012178181081_2031616453920941,10,0,0,0
552776284781209_8048605645198198,0,0,0,0
783346072213239_1594702684410903,0,0,0,0
993052495245842_1168794037671686,0,0,0,0
1010513989775738_1759119661581830,0,0,0,0
1371614443418413_1544787889434400,0,0,0,0
100009525858313_3854478261546331,1,0,0,0
492233207999169_1580570822498730,2,0,3,0
100003958941517_3029822807159654,0,0,0,0
100007823344753_3774116829525725,31,0,1,0
100088665445075_464797023152475,0,0,0,0
100002474555746_7846391625453245,42,0,8,0
1435528150_10225041415049302,2,0,4,0
100012003942303_1839030519840395,8,0,1,0
2919821584712204_8808707139156923,105,12,6,0
867956380945825_1155138095560984,1,0,0,0
908782833300008_1662724601239157,0,0,0,0
4093852610659243_8156999444344519,0,0,0,0
197025130909801_1491250054820629,1,0,2,0
100058486675700_886492973310250,2,0,0,0
100010215040469_2232832560400557,0,0,0,0
100004082778256_3498844230261635,6,0,0,0
100001805028756_25932912489685564,21,0,5,0
100092994972632_366087563167740,225,0,20,0
100012003942303_1836482990095148,5,1,0,0
515457956514251_1485911906135513,0,0,0,0
423469973953285_473702745596674,3,2,4,0
347392765842491_1566348813946874,0,0,0,0
2862599633995820_3730711383851303,0,0,12,0
3285755455063081_3358533867785239,1,0,0,0
485281649457500_1221671645818493,2,0,11,0
1417961838750656_1574622816417890,1,0,12,0
511823374489933_681992827472986,1,0,4,0
636635083395122_2319195758472371,1,0,11,0
262607547877053_1731634070974386,2,0,12,0
131813720779972_1528227074471956,1,0,14,0
1768017816705351_2718784931628630,0,0,11,0
457459190124669_499976172539637,0,0,0,0
1356156474473219_8015479751874158,1,0,0,0
317622932041031_2032724843864156,16,1,21,0
457459190124669_499422539261667,0,0,0,0
3351693741816447_3716039258715225,1,0,14,0
1817830715089402_2662377243968074,1,0,13,0
4248053741892911_8237525376279041,3,0,12,0
783139265958192_1515506132721498,1,0,11,0
9513147255392298_26243171008629993,0,0,9,0
2097894073565292_8139408689413770,3,0,9,0
1504588853038755_3453245448173076,2,0,8,0
347392765842491_1564503264131429,1,0,8,0
2097894073565292_8135102426511063,1,0,1,0
1562163557569840_1955050081614517,2,1,5,0
5791090194315898_8042038939221001,1,0,6,0
894786142336271_933980448416840,0,0,0,0
100082139914835_470493439031983,0,0,0,0
894786142336271_933982645083287,0,0,0,0
894786142336271_933976508417234,0,0,0,0
966959124021264_1434920523891786,5,0,2,0
100052281602746_1062233495529361,3,0,0,0
170781491718162_1063074105822225,29,30,159,0
1025151368_10229486488359678,273,3,3,0
100004087274453_3572723566207184,0,0,0,0
100001333021660_7960552197332469,11,0,1,0
100009513199565_3811916682468734,58,0,24,0
100093995816747_362589636884227,14,0,0,0
100032312057685_1160903954996662,4,2,63,0
100007207051802_3664897427093790,83,0,20,0
100003288707109_7823006517818894,1,0,0,0
100083380665623_472987305490621,0,0,0,0
100074872667979_515124430993308,0,0,0,0
100046582602504_1030318578530886,1,0,4,0
100004234774880_2878307298987068,2,0,2,0
301714721636897_1032564085218620,2,0,1,0
408251546009948_2804352963066449,0,0,0,0
158260219702449_896805615847902,0,0,0,0
200284197708318_1247292626340798,4,0,14,0
100049477471157_1019593779699862,4,0,6,0
100004234774880_2878226752328456,18,3,32,0
1848480792_10222006581194118,3,1,4,0
144661883847981_852351056412390,2,0,0,0
100000020191639_8467632776580645,30,0,2,0
106584670094311_1561871747898922,2,0,1,0
100010220791593_2224131447937527,0,0,1,0
100052281602746_1061597132259664,4,0,0,0
668487138759722_809523447989423,3,0,0,0
100000243850310_26603562695901831,44,0,9,0
457459190124669_510300591507195,0,0,0,0
100008761954389_3357125981256101,83,0,21,0
100007332034048_3696271883960510,13,0,4,0
100087913943405_471706292436498,0,0,0,0
100032312057685_1160172858403105,7,2,41,0
100029764487239_1248315102837294,0,0,0,0
100000082983609_8386334118045938,69,0,29,0
100000082983609_8386298484716168,69,0,29,0
100007678682613_3789316788000907,7,0,0,0
100032826219221_1129738024797061,3,0,0,0
570068091191513_1032737411591243,8,0,47,0
1976477939238462_3971573166395586,0,0,0,0
100074872667979_514390284400056,6,0,0,0
1010070638_10228790142670969,10,0,0,0
2757281961249471_3633332123644446,4,1,5,0
100025659372040_1546545916210706,2,0,0,0
2346538242192837_2582659515247374,5,0,1,0
100027146093077_1514967276084794,2,0,0,0
170781491718162_1061503785979257,16,23,157,0
588965367_10168779441880368,17,0,1,0
100007332034048_3695561554031543,24,0,13,0
100040962249076_1240755283966535,13,1,10,0
850130275172666_2534708943381449,5,2,0,0
100053378317957_1054905476298720,8,0,5,0
100028499472573_1331077611185542,33,0,8,0
222211351649066_1729460157590837,1,1,0,0
869956119703153_8328504127181611,0,0,0,0
100000380058488_8103651999657388,0,0,0,0
100007332034048_3695400754047623,19,0,15,0
100032312057685_1159544421799282,6,2,71,0
100000237111007_26552945980963278,65,0,7,0
61550798456819_122191945274026615,0,0,0,0
1255098919_10232762488665303,17,0,6,0
869956119703153_8327803797251644,0,0,0,0
767185310595762_1487760225204930,1,0,0,0
1795515494_10219922798899097,4,0,0,0
100007332034048_3695245274063171,9,0,0,0
272469934116698_1013978283299189,0,0,0,0
1586357461516452_2940852276066957,0,0,1,0
100004289982274_2805638669589105,2,0,1,0
100052281602746_1060320249054019,5,1,0,0
457459190124669_509058088298112,0,0,0,0
100003557436339_7937282953066874,74,9,48,0
100032312057685_1158887918531599,5,2,81,0
100040962249076_1239756924066371,19,0,7,0
679838285560495_2651737838370520,14,0,7,0
100025211081486_1657452575105096,0,0,0,0
100052281602746_1059722639113780,2,1,0,0
100003348652886_7947369975384545,18,0,6,0
100027592492203_1556014848661583,0,0,0,0
100007059374033_3799904473588161,0,0,0,0
100000074053298_8492961994049518,0,0,0,0
1202752734_10229937420878629,0,0,0,0
106584670094311_1563215831097847,0,1,0,0
61554998547138_122162893844166618,0,0,0,0
627029036_10160489678564037,43,0,8,0
100037710442506_1172978500635820,31,0,10,0
2109755852498196_3087557584718013,4,0,14,0
61563805951500_122098556816460198,0,0,0,0
100094335639512_350115478142971,0,0,0,0
275144901572401_420834090336814,5,0,8,0
2680677391965801_8398034296896720,1,0,7,0
2097894073565292_8256960420991929,3,0,9,0
262607547877053_1744177116386748,0,0,0,0
783139265958192_1528449028093875,2,0,0,0
100032312057685_1161521458268245,5,2,73,0
9513147255392298_26451412781139147,2,0,8,0
1488064121741756_1568992640315570,5,0,0,0
100074872667979_515635544275530,0,0,0,0
726341611051693_2313313239021181,0,0,0,0
100068329307077_784790470475256,26,0,8,0
420805657088936_513795337789967,3,0,3,0
100094059505872_362936926851621,0,0,0,0
100094202415511_359306257219452,0,0,0,0
100002266233780_7970535203031942,0,0,0,0
100010745206433_2260724824295669,0,0,0,0
100074872667979_515524417619976,35,0,23,0
777517807_10161379110572808,26,0,5,0
100047151218512_1018588936389471,4,0,0,0
704157347_10161169837247348,41,0,2,0
898874953786706_2290797567927764,0,0,0,0
100026933619249_1494357708138669,3,0,0,0
2037830259694385_3477246645752732,14,0,22,0
100040962249076_1243785520330178,21,0,14,0
436376504393738_1269618947736152,0,0,0,0
100052281602746_1063467068739337,4,1,0,0
100005399765917_2500573320132636,33,0,12,0
170781491718162_1064619032334399,27,28,140,0
61562896057365_122108312336429868,0,0,0,0
100090713974963_432504569783339,6,0,2,0
894786142336271_951010016713883,0,0,0,0
451716648272741_7911147758996222,0,0,0,0
869956119703153_8354062284625795,0,0,0,0
311882933718077_869235464649485,1,0,0,0
1428287537521422_2323769644639869,0,0,0,0
1644054022550428_3819758778313264,0,0,0,0
1678864609065057_3867360770215419,0,0,0,0
3621088628113826_4707062409516437,1,0,0,0
425229467643583_2742077462625427,1,0,0,0
218707752563775_1141118606989347,0,0,0,0
340264532498784_416687911523112,0,0,0,0
6672370542862824_7382297415203463,0,0,0,0
869956119703153_8353728081325882,0,0,0,0
100007732514335_3709925329275181,0,0,0,0
100025204603043_1675185306664940,8,0,4,0
702443907550431_1286133152514834,3,0,1,0
2037830259694385_3476527192491344,0,0,0,0
2037830259694385_3476404299170300,6,0,1,0
100004936088871_2724564857718024,51,1,10,0
675093499872505_1344054126309769,1,0,0,0
100010566512385_2239983043030558,113,3,17,0
100006461854912_4739939829564699,0,0,0,0
106584670094311_1563292431090187,0,0,0,0
100040962249076_1243197517055645,6,0,5,0
457459190124669_511840421353212,0,0,0,0
100052281602746_1062826028803441,1,1,0,0
100079688856127_479036981429260,4,1,0,0
100059509338261_873040164689620,1,0,2,0
100003810898452_3279340875536243,55,0,15,0
100062114521765_847895287290948,0,0,0,0
100001574169921_8217184681677256,0,0,0,0
100003987761886_3006349309507965,0,0,0,0
100012760504484_1963158950786103,0,0,0,0
100000254568388_8538875612797506,1,0,0,0
100030541447101_1230951144599589,3,0,0,0
100007094050222_3820641551515609,0,0,0,0
1206842528_10234839131618471,0,0,0,0
100000254568388_8545097742175293,0,0,0,0
1059768967_10227821869466400,0,0,0,0
100002790560055_7311697028933243,0,0,0,0
100003272332645_7970509989734666,0,0,0,0
708913370_10160977533758371,3,0,0,0
100073587502239_527957856333793,0,0,0,0
723801329477274_1000877905102947,0,0,0,0
388750854630150_2689837421188137,0,0,0,0
100004661709952_2803846329780730,101,0,1,0
61561909996017_122113381406396999,0,0,0,0
1025151368_10229613602897462,249,22,43,0
100003909966641_2881494591990845,62,0,5,0
457459190124669_518320130705241,0,0,0,0
100001040124814_8427462360631684,15,1,3,0
100000188970478_8762672690415610,11,0,0,0
593176599357586_872051631470080,0,0,0,0
100000434871132_8467022343322177,12,0,2,0
100060804247743_878470334189767,72,0,15,0
61563306116521_122110717130443537,0,0,0,0
100027146093077_1524200581828130,1,0,0,0
100085646124564_466172909580909,2,0,0,0
61564549313190_122095087586484977,0,0,0,0
100032312057685_1168758104211247,11,3,42,0
100091178109910_428246786891255,2,0,0,0
1201838217652688_1237448464091663,0,0,0,0
61563268426831_122110056032442280,0,0,0,0
2037830259694385_3487442241399839,9,1,2,0
2037830259694385_3487444888066241,1,0,1,0
100093638031493_380618905069374,0,0,0,0
100064775100769_810005894501907,19,0,6,0
1040160790270927_1547664826187185,0,0,0,0
971981820834737_1250389529660630,0,0,0,0
170781491718162_1071930628269906,3,3,0,0
570357304893316_956588709603505,6,3,1,0
100094706166106_351370954696441,4,1,1,0
4161017587300265_7915435475191772,3,0,2,0
569594804841755_1042933264174571,0,0,0,0
570079565592614_616797167587520,0,0,0,0
1456048387982463_3854258348161443,1,0,0,0
726341611051693_2322271064792065,0,0,0,0
848589960080140_989317839340684,0,0,0,0
884739033295381_1023948119374471,0,0,0,0
392197046482618_525545783147743,0,0,0,0
1610469633069760_1647801612669895,0,0,0,0
437430672414764_468091089348722,0,0,0,0
633239042041011_869751518389761,0,0,0,0
100040431666415_1231855381505506,12,0,8,0
1559684404974223_1564982417777755,0,0,0,0
1654419784853211_3355374751424364,4,2,0,0
100027146093077_1523980118516843,2,0,0,0
100027146093077_1523973541850834,2,0,0,0
100089402520941_483591544630926,2,0,0,0
100052281602746_1069381974814513,3,1,0,0
42516528431_10161730579238432,3,0,0,0
52549761461_10161655384126462,0,0,3,0
170781491718162_1071769934952642,120,226,210,0
100029468558588_1217302552595352,0,0,0,0
100012003942303_1865260647217382,6,0,3,0
100005460038893_2558368554355121,21,0,2,0
100006990765347_4006997449543241,0,0,0,0
100013752131731_1908107486324304,38,0,12,0
918730212124726_1426661281331614,0,0,0,0
546149271_10160785272814272,26,0,0,0
437430672414764_467614996062998,0,0,0,0
633239042041011_869285115103068,0,0,0,0
884739033295381_1023464316089518,1,0,0,0
1610469633069760_1647284452721611,0,0,0,0
726341611051693_2321680028184502,0,0,0,0
869956119703153_8408971745801515,0,0,0,0
61562710695140_122108641196423689,0,0,0,0
208931046998156_1219243402633577,3,0,0,0
100001871070711_26834182096227463,8,0,0,0
100060376596412_897627052259840,0,0,0,0
1201838217652688_1236954947474348,0,0,0,0
100002134618489_8062862550461485,277,2,17,0
815050873022630_1347434169784295,0,0,0,0
1628091148044974_1726131534907601,0,0,0,0
100015317613943_1907326823121220,13,0,0,0
410554533258700_1311393246508153,18,1,2,0
169750896231603_257458690794156,0,0,0,0
100032312057685_1168099187610472,8,3,73,0
508635966779415_1290846588558345,3,0,0,0
491984369907063_505098085262358,0,0,0,0
100006296170883_3944531095766724,73,1,7,0
100010058044434_2248937462118167,35,0,14,0
100000059260255_26979719958279948,10,0,6,0
100027146093077_1523251451923043,2,0,0,0
100052281602746_1068620608223983,4,1,0,0
282889138127102_412999995116015,1,0,0,0
1621054958721267_1723372468489515,1,0,1,0
365776736893612_2892008744270386,2,1,0,0
1574945156114015_3795851910689984,2,0,0,0
683662918892742_1570242720234753,2,0,0,0
310197969528909_1425204958028199,1,1,0,0
700140187395837_1736815643728281,1,1,0,0
457459190124669_516980494172538,0,0,0,0
100059615370952_883656580298180,4,1,0,0
763209397_10160776071824398,130,0,12,0
100084842481338_470224799148932,10,0,0,0
100004936088871_2731594950348348,23,0,1,0
201716867738239_1193962875180295,1,0,0,0
100006047775878_3763779400500282,19,0,10,0
100032312057685_1167375787682812,6,2,54,0
869956119703153_8401242966574393,0,0,0,0
1673727872_10222225726506788,0,0,0,0
869956119703153_8397191390312884,6,1,25,0
100000250975440_8460031890681759,45,3,8,0
100027146093077_1522668521981336,2,0,0,0
100016637587569_1633146877249883,12,0,4,0
492233207999169_1603205453568600,3,0,4,0
100017047364120_1601315043780059,477,0,20,0
1820338222_10220696892891790,93,0,16,0
3577442315865883_3845064315770347,0,0,0,0
100008337360546_3842437209377487,11,1,15,0
1927554254213531_3465036390465302,0,0,0,0
464040666354919_485489420876710,0,0,1,0
2097894073565292_8310274138993890,1,0,0,0
100052281602746_1068001621619215,4,1,0,0
698286673624242_7984635361655967,1,0,0,0
100089402520941_482153091441438,1,0,0,0
100010568146845_2275398736155709,0,0,0,0
61560093510115_122126073506336450,0,0,0,0
725373115520190_1399600201430808,2,0,2,0
100001286713544_8188972124488930,7,0,1,0
100007693087422_3761009587498774,6,0,0,0
100001924687041_26377326985248099,50,0,10,0
100001924687041_26377325918581539,50,0,10,0
100010568146845_2274973902864859,0,0,0,0
100082412525960_511320478291699,12,0,20,0
100082412525960_511308104959603,4,0,4,0
100032312057685_1166726091081115,8,2,76,0
100000490694763_27351509104448744,46,0,17,0
100082412525960_511239058299841,3,0,4,0
100052281602746_1067328988353145,4,1,0,0
170781491718162_1069231491873153,7,5,89,0
100001572865723_8162085110520503,38,0,10,0
100003779355682_3184633365005944,0,0,0,0
284144821369544_378931265224232,0,0,0,0
100000138022545_9019687468045764,6,0,2,0
100045792641728_1036672124535866,0,0,1,0
100082412525960_510737945016619,1,0,7,0
100024674297701_1795365294629263,6,0,4,0
100032312057685_1166179754469082,5,2,32,0
100010568146845_2274222732939976,0,0,0,0
457459190124669_515665357637385,0,0,0,0
100009525858313_3881970495463774,0,1,0,0
2947801435306573_7979646898788643,0,0,0,0
1435322420131009_3653200311676531,0,0,0,0
1147655399378320_1698466867630501,2,2,2,0
632008557518456_1453435598709077,1,0,8,0
465812372493690_522226506852276,0,0,5,0
100000102426415_9423813420965312,9,0,0,0
2097894073565292_8299326903421947,2,1,4,0
614920600212588_1022741796097131,0,1,0,0
617598555070846_2741706015993412,0,0,2,0
100010568146845_2274103846285198,1,0,0,0
869956119703153_8388027914562565,0,0,0,0
345651701187541_511477754604934,0,0,2,0
207903446741132_1586559558875507,0,0,0,0
235606932324258_594151819803099,9,3,0,0
590578412_10162255287063413,1,0,0,0
100000557266023_8788127604549061,27,0,4,0
100000808656137_7898873020149575,0,0,0,0
100052281602746_1066700351749342,1,1,0,0
100027146093077_1521221495459372,1,0,0,0
100040962249076_1246753706700026,11,0,3,0
100040962249076_1246753576700039,11,0,3,0
100040962249076_1246753490033381,11,0,3,0
100040962249076_1246753396700057,11,0,3,0
100040962249076_1246753416700055,11,0,3,0
100040962249076_1246753243366739,11,0,3,0
100040962249076_1246753220033408,11,0,3,0
100040962249076_1246753190033411,11,0,3,0
100040962249076_1246753040033426,11,0,3,0
100040962249076_1246753166700080,11,0,3,0
100040962249076_1246752993366764,11,0,3,0
100040962249076_1246752953366768,11,0,3,0
100040962249076_1246752910033439,11,0,3,0
100040962249076_1246752886700108,11,0,3,0
100040962249076_1246752783366785,11,0,3,0
100040962249076_1246752753366788,11,0,3,0
100040962249076_1246752653366798,11,0,3,0
2757281961249471_3640175109626814,1,0,0,0
600068043_10161678023028044,0,0,0,0
100032312057685_1165496494537408,9,0,47,0
1223523050_10235431686432527,135,0,13,0
100002500930895_8062358547190763,2,0,0,0
100079656579308_483713140960568,43,0,22,0
61561981956773_122106789386399398,8,0,1,0
100074896491984_518771710629374,10,3,1,0
214197769984349_1038060577598060,15,0,15,0
100052281602746_1066041778481866,4,0,1,0
1851917114_10219798031661874,4,0,1,0
100055491613860_1004909574702087,0,0,0,0
100009654250844_2295821114083008,1,4,0,0
100001144534516_7970170103031062,0,0,0,0
1742869248_10212434016842471,54,0,3,0
100064775100769_806599698175860,37,0,15,0
669697969_10161414890827970,0,0,1,0
869956119703153_8378357102196313,0,0,0,0
100009436309459_3853123841678788,8,0,1,0
570068091191513_1037173964480921,6,0,21,0
100009938437617_2244285732579353,11,0,7,0
100032312057685_1164811881272536,8,2,40,0
2757281961249471_3639322176378774,5,3,21,0
457459190124669_514370464433541,0,0,0,0
100010615802656_2216205102076662,0,0,1,0
100004512663503_2765764596917269,11,0,0,0
100009525858313_3880035895657234,0,0,0,0
100027146093077_1519831635598358,2,0,0,0
2037830259694385_3480352875442109,0,0,6,0
100010568146845_2272398493122400,0,0,0,0
100000440987388_8736053249752621,31,1,0,0
100052281602746_1065388335213877,4,1,0,0
225599707531033_8142440899180168,0,0,0,0
100024745538780_1676588263176009,21,0,13,0
170781491718162_1067015668761402,66,66,124,0
100000111468029_8745467548800207,0,0,0,0
106584670094311_1565708167515280,3,0,0,0
100000219157782_8802342403116311,23,0,7,0
2037830259694385_3479989288811801,0,0,0,0
100001755286098_8123727747695654,37,0,8,0
276264133008403_1490553884912749,40,0,9,0
